,Subnetwork Controller,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,752,Station Three Phase
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,784,Network
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,787,Overhead Step Three Phase
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,788,Overhead Three Phase
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,792,Pad Mounted Three Phase
,Subnetwork Controller,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase
,Subnetwork Tap,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,601,MV Fault Indicator
,Subnetwork Tap,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,21,AC Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,23,DC Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,24,AC Busbar Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,25,DC Busbar Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,80,Busbar Tap
,Subnetwork Tap,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,82,Overhead Tap
